placeID,name,price,total_orders
215,Trà sữa Konjac (S),"48,000(đ)",35
215,Hồng trà trân châu (S),"34,000(đ)",34
215,Trà sữa Konjac (M),"68,000(đ)",32
215,Hồng trà trân châu (M),"48,000(đ)",20
215,Lô hội chanh dây (S),"45,000(đ)",14
215,Lục trà trân châu (M),"48,000(đ)",10
215,Lô hội chanh dây (M),"63,000(đ)",6
215,Lục trà trân châu (S),"34,000(đ)",6
216,Matcha Latte (S),"48,000(đ)",5843
216,Matcha Latte (M),"66,000(đ)",2258
216,Black Tea Latte (S),"42,000(đ)",1645
216,Black Tea Latte (M),"59,000(đ)",1162
216,Ovaltine Latte (S),"48,000(đ)",1077
216,Green Tea Latte (S),"42,000(đ)",869
216,Ovaltine Latte (M),"66,000(đ)",710
216,Green Tea Latte (M),"59,000(đ)",692
216,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43492
216,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20103
216,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
216,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13168
216,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
216,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
216,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7137
216,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6633
216,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
216,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
216,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3753
216,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3427
216,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3400
216,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
216,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
216,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1183
216,Lục trà mật ong (S),"37,000(đ)",6419
216,Lục trà đào (S),"37,000(đ)",5524
216,Lục trà lài (S),"29,000(đ)",3686
216,Assam hồng trà (S),"29,000(đ)",3422
216,Lục trà chanh tươi (S),"37,000(đ)",2733
216,Lục trà mật ong (M),"52,000(đ)",2218
216,Lục trà chanh dây (S),"37,000(đ)",2207
216,Lục trà xoài (S),"37,000(đ)",1859
216,Assam hồng trà (M),"41,000(đ)",1742
216,Lục trà đào (M),"52,000(đ)",1442
216,Lục trà lài (M),"41,000(đ)",1359
216,Lục trà chanh dây (M),"52,000(đ)",1008
216,Lục trà chanh tươi (M),"52,000(đ)",774
216,Lục trà xoài (M),"52,000(đ)",727
216,Lục trà sữa (S),"37,000(đ)",17019
216,Trà sữa hạt phỉ (S),"40,000(đ)",14445
216,Hồng trà sữa (S),"37,000(đ)",11958
216,Lục trà sữa mật ong (S),"40,000(đ)",11918
216,Hồng trà sữa (M),"52,000(đ)",10109
216,Trà sữa caramel (S),"40,000(đ)",6409
216,Trà sữa cacao (S),"40,000(đ)",4796
216,Lục trà sữa (M),"52,000(đ)",4791
216,Trà sữa hạt phỉ (M),"56,000(đ)",4295
216,Lục trà sữa mật ong (M),"56,000(đ)",4119
216,Trà sữa caramel (M),"56,000(đ)",2444
216,Trà sữa cacao (M),"56,000(đ)",1714
216,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17861
216,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13742
216,Trà sữa sương sáo (S),"45,000(đ)",50
216,Trà sữa sương sáo (M),"63,000(đ)",49
216,Trà sữa Konjac (S),"48,000(đ)",35
216,Hồng trà trân châu (S),"34,000(đ)",34
216,Trà sữa Konjac (M),"68,000(đ)",32
216,Hồng trà trân châu (M),"48,000(đ)",19
216,Lô hội chanh dây (S),"45,000(đ)",14
216,Lục trà trân châu (M),"48,000(đ)",10
216,Lô hội chanh dây (M),"63,000(đ)",6
216,Lục trà trân châu (S),"34,000(đ)",6
217,Matcha Latte (S),"48,000(đ)",5843
217,Matcha Latte (M),"66,000(đ)",2258
217,Black Tea Latte (S),"42,000(đ)",1645
217,Black Tea Latte (M),"59,000(đ)",1162
217,Ovaltine Latte (S),"48,000(đ)",1077
217,Green Tea Latte (S),"42,000(đ)",869
217,Ovaltine Latte (M),"66,000(đ)",710
217,Green Tea Latte (M),"59,000(đ)",692
217,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43492
217,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20103
217,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
217,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13168
217,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
217,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
217,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7137
217,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6633
217,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
217,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
217,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3753
217,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3427
217,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3400
217,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
217,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
217,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1183
217,Lục trà mật ong (S),"37,000(đ)",6419
217,Lục trà đào (S),"37,000(đ)",5524
217,Lục trà lài (S),"29,000(đ)",3686
217,Assam hồng trà (S),"29,000(đ)",3422
217,Lục trà chanh tươi (S),"37,000(đ)",2733
217,Lục trà mật ong (M),"52,000(đ)",2218
217,Lục trà chanh dây (S),"37,000(đ)",2207
217,Lục trà xoài (S),"37,000(đ)",1859
217,Assam hồng trà (M),"41,000(đ)",1742
217,Lục trà đào (M),"52,000(đ)",1442
217,Lục trà lài (M),"41,000(đ)",1359
217,Lục trà chanh dây (M),"52,000(đ)",1008
217,Lục trà chanh tươi (M),"52,000(đ)",774
217,Lục trà xoài (M),"52,000(đ)",727
217,Lục trà sữa (S),"37,000(đ)",17019
217,Trà sữa hạt phỉ (S),"40,000(đ)",14445
217,Hồng trà sữa (S),"37,000(đ)",11958
217,Lục trà sữa mật ong (S),"40,000(đ)",11918
217,Hồng trà sữa (M),"52,000(đ)",10107
217,Trà sữa caramel (S),"40,000(đ)",6409
217,Trà sữa cacao (S),"40,000(đ)",4796
217,Lục trà sữa (M),"52,000(đ)",4791
217,Trà sữa hạt phỉ (M),"56,000(đ)",4295
217,Lục trà sữa mật ong (M),"56,000(đ)",4119
217,Trà sữa caramel (M),"56,000(đ)",2444
217,Trà sữa cacao (M),"56,000(đ)",1714
217,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17857
217,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13742
217,Trà sữa sương sáo (S),"45,000(đ)",50
217,Trà sữa sương sáo (M),"63,000(đ)",49
217,Trà sữa Konjac (S),"48,000(đ)",35
217,Hồng trà trân châu (S),"34,000(đ)",34
217,Trà sữa Konjac (M),"68,000(đ)",32
217,Hồng trà trân châu (M),"48,000(đ)",19
217,Lô hội chanh dây (S),"45,000(đ)",14
217,Lục trà trân châu (M),"48,000(đ)",10
217,Lô hội chanh dây (M),"63,000(đ)",6
217,Lục trà trân châu (S),"34,000(đ)",6
218,Matcha Latte (S),"48,000(đ)",5843
218,Matcha Latte (M),"66,000(đ)",2259
218,Black Tea Latte (S),"42,000(đ)",1645
218,Black Tea Latte (M),"59,000(đ)",1162
218,Ovaltine Latte (S),"48,000(đ)",1077
218,Green Tea Latte (S),"42,000(đ)",869
218,Ovaltine Latte (M),"66,000(đ)",710
218,Green Tea Latte (M),"59,000(đ)",692
218,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
218,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
218,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
218,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
218,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
218,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
218,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
218,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
218,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
218,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
218,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3755
218,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
218,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
218,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
218,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
218,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1184
218,Lục trà mật ong (S),"37,000(đ)",6419
218,Lục trà đào (S),"37,000(đ)",5524
218,Lục trà lài (S),"29,000(đ)",3686
218,Assam hồng trà (S),"29,000(đ)",3422
218,Lục trà chanh tươi (S),"37,000(đ)",2733
218,Lục trà mật ong (M),"52,000(đ)",2219
218,Lục trà chanh dây (S),"37,000(đ)",2207
218,Lục trà xoài (S),"37,000(đ)",1859
218,Assam hồng trà (M),"41,000(đ)",1742
218,Lục trà đào (M),"52,000(đ)",1442
218,Lục trà lài (M),"41,000(đ)",1359
218,Lục trà chanh dây (M),"52,000(đ)",1009
218,Lục trà chanh tươi (M),"52,000(đ)",774
218,Lục trà xoài (M),"52,000(đ)",728
218,Lục trà sữa (S),"37,000(đ)",17020
218,Trà sữa hạt phỉ (S),"40,000(đ)",14446
218,Hồng trà sữa (S),"37,000(đ)",11958
218,Lục trà sữa mật ong (S),"40,000(đ)",11919
218,Hồng trà sữa (M),"52,000(đ)",10110
218,Trà sữa caramel (S),"40,000(đ)",6409
218,Trà sữa cacao (S),"40,000(đ)",4797
218,Lục trà sữa (M),"52,000(đ)",4791
218,Trà sữa hạt phỉ (M),"56,000(đ)",4296
218,Lục trà sữa mật ong (M),"56,000(đ)",4120
218,Trà sữa caramel (M),"56,000(đ)",2444
218,Trà sữa cacao (M),"56,000(đ)",1716
218,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17868
218,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13748
218,Trà sữa sương sáo (S),"45,000(đ)",50
218,Trà sữa sương sáo (M),"63,000(đ)",49
218,Trà sữa Konjac (S),"48,000(đ)",35
218,Hồng trà trân châu (S),"34,000(đ)",34
218,Trà sữa Konjac (M),"68,000(đ)",32
218,Hồng trà trân châu (M),"48,000(đ)",20
218,Lô hội chanh dây (S),"45,000(đ)",14
218,Lục trà trân châu (M),"48,000(đ)",10
218,Lô hội chanh dây (M),"63,000(đ)",6
218,Lục trà trân châu (S),"34,000(đ)",6
219,Matcha Latte (S),"48,000(đ)",5843
219,Matcha Latte (M),"66,000(đ)",2259
219,Black Tea Latte (S),"42,000(đ)",1645
219,Black Tea Latte (M),"59,000(đ)",1162
219,Ovaltine Latte (S),"48,000(đ)",1077
219,Green Tea Latte (S),"42,000(đ)",869
219,Ovaltine Latte (M),"66,000(đ)",710
219,Green Tea Latte (M),"59,000(đ)",692
219,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
219,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
219,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
219,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
219,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
219,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
219,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
219,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
219,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
219,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
219,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3755
219,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
219,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
219,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
219,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
219,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1184
219,Lục trà mật ong (S),"37,000(đ)",6419
219,Lục trà đào (S),"37,000(đ)",5524
219,Lục trà lài (S),"29,000(đ)",3686
219,Assam hồng trà (S),"29,000(đ)",3422
219,Lục trà chanh tươi (S),"37,000(đ)",2733
219,Lục trà mật ong (M),"52,000(đ)",2219
219,Lục trà chanh dây (S),"37,000(đ)",2207
219,Lục trà xoài (S),"37,000(đ)",1859
219,Assam hồng trà (M),"41,000(đ)",1742
219,Lục trà đào (M),"52,000(đ)",1442
219,Lục trà lài (M),"41,000(đ)",1359
219,Lục trà chanh dây (M),"52,000(đ)",1009
219,Lục trà chanh tươi (M),"52,000(đ)",774
219,Lục trà xoài (M),"52,000(đ)",728
219,Lục trà sữa (S),"37,000(đ)",17020
219,Trà sữa hạt phỉ (S),"40,000(đ)",14446
219,Hồng trà sữa (S),"37,000(đ)",11958
219,Lục trà sữa mật ong (S),"40,000(đ)",11919
219,Hồng trà sữa (M),"52,000(đ)",10110
219,Trà sữa caramel (S),"40,000(đ)",6409
219,Trà sữa cacao (S),"40,000(đ)",4797
219,Lục trà sữa (M),"52,000(đ)",4791
219,Trà sữa hạt phỉ (M),"56,000(đ)",4296
219,Lục trà sữa mật ong (M),"56,000(đ)",4120
219,Trà sữa caramel (M),"56,000(đ)",2444
219,Trà sữa cacao (M),"56,000(đ)",1716
219,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17868
219,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13748
219,Trà sữa sương sáo (S),"45,000(đ)",50
219,Trà sữa sương sáo (M),"63,000(đ)",49
219,Trà sữa Konjac (S),"48,000(đ)",35
219,Hồng trà trân châu (S),"34,000(đ)",34
219,Trà sữa Konjac (M),"68,000(đ)",32
219,Hồng trà trân châu (M),"48,000(đ)",20
219,Lô hội chanh dây (S),"45,000(đ)",14
219,Lục trà trân châu (M),"48,000(đ)",10
219,Lô hội chanh dây (M),"63,000(đ)",6
219,Lục trà trân châu (S),"34,000(đ)",6
220,Matcha Latte (S),"48,000(đ)",5843
220,Matcha Latte (M),"66,000(đ)",2259
220,Black Tea Latte (S),"42,000(đ)",1645
220,Black Tea Latte (M),"59,000(đ)",1162
220,Ovaltine Latte (S),"48,000(đ)",1077
220,Green Tea Latte (S),"42,000(đ)",869
220,Ovaltine Latte (M),"66,000(đ)",710
220,Green Tea Latte (M),"59,000(đ)",692
220,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
220,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
220,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
220,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
220,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
220,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
220,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
220,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
220,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
220,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
220,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3755
220,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
220,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
220,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
220,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
220,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1184
220,Lục trà mật ong (S),"37,000(đ)",6419
220,Lục trà đào (S),"37,000(đ)",5524
220,Lục trà lài (S),"29,000(đ)",3686
220,Assam hồng trà (S),"29,000(đ)",3422
220,Lục trà chanh tươi (S),"37,000(đ)",2733
220,Lục trà mật ong (M),"52,000(đ)",2219
220,Lục trà chanh dây (S),"37,000(đ)",2207
220,Lục trà xoài (S),"37,000(đ)",1859
220,Assam hồng trà (M),"41,000(đ)",1742
220,Lục trà đào (M),"52,000(đ)",1442
220,Lục trà lài (M),"41,000(đ)",1359
220,Lục trà chanh dây (M),"52,000(đ)",1009
220,Lục trà chanh tươi (M),"52,000(đ)",774
220,Lục trà xoài (M),"52,000(đ)",728
220,Lục trà sữa (S),"37,000(đ)",17020
220,Trà sữa hạt phỉ (S),"40,000(đ)",14446
220,Hồng trà sữa (S),"37,000(đ)",11958
220,Lục trà sữa mật ong (S),"40,000(đ)",11919
220,Hồng trà sữa (M),"52,000(đ)",10110
220,Trà sữa caramel (S),"40,000(đ)",6409
220,Trà sữa cacao (S),"40,000(đ)",4797
220,Lục trà sữa (M),"52,000(đ)",4791
220,Trà sữa hạt phỉ (M),"56,000(đ)",4296
220,Lục trà sữa mật ong (M),"56,000(đ)",4120
220,Trà sữa caramel (M),"56,000(đ)",2444
220,Trà sữa cacao (M),"56,000(đ)",1716
220,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17868
220,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13748
220,Trà sữa sương sáo (S),"45,000(đ)",50
220,Trà sữa sương sáo (M),"63,000(đ)",49
220,Trà sữa Konjac (S),"48,000(đ)",35
220,Hồng trà trân châu (S),"34,000(đ)",34
220,Trà sữa Konjac (M),"68,000(đ)",32
220,Hồng trà trân châu (M),"48,000(đ)",20
220,Lô hội chanh dây (S),"45,000(đ)",14
220,Lục trà trân châu (M),"48,000(đ)",10
220,Lô hội chanh dây (M),"63,000(đ)",6
220,Lục trà trân châu (S),"34,000(đ)",6
221,Matcha Latte (S),"48,000(đ)",5843
221,Matcha Latte (M),"66,000(đ)",2259
221,Black Tea Latte (S),"42,000(đ)",1645
221,Black Tea Latte (M),"59,000(đ)",1162
221,Ovaltine Latte (S),"48,000(đ)",1077
221,Green Tea Latte (S),"42,000(đ)",869
221,Ovaltine Latte (M),"66,000(đ)",710
221,Green Tea Latte (M),"59,000(đ)",692
221,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
221,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
221,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
221,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
221,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
221,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
221,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
221,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
221,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
221,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
221,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3754
221,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
221,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
221,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
221,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
221,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1183
221,Lục trà mật ong (S),"37,000(đ)",6419
221,Lục trà đào (S),"37,000(đ)",5524
221,Lục trà lài (S),"29,000(đ)",3686
221,Assam hồng trà (S),"29,000(đ)",3422
221,Lục trà chanh tươi (S),"37,000(đ)",2733
221,Lục trà mật ong (M),"52,000(đ)",2219
221,Lục trà chanh dây (S),"37,000(đ)",2207
221,Lục trà xoài (S),"37,000(đ)",1859
221,Assam hồng trà (M),"41,000(đ)",1742
221,Lục trà đào (M),"52,000(đ)",1442
221,Lục trà lài (M),"41,000(đ)",1359
221,Lục trà chanh dây (M),"52,000(đ)",1009
221,Lục trà chanh tươi (M),"52,000(đ)",774
221,Lục trà xoài (M),"52,000(đ)",728
221,Lục trà sữa (S),"37,000(đ)",17020
221,Trà sữa hạt phỉ (S),"40,000(đ)",14446
221,Hồng trà sữa (S),"37,000(đ)",11958
221,Lục trà sữa mật ong (S),"40,000(đ)",11919
221,Hồng trà sữa (M),"52,000(đ)",10110
221,Trà sữa caramel (S),"40,000(đ)",6409
221,Trà sữa cacao (S),"40,000(đ)",4797
221,Lục trà sữa (M),"52,000(đ)",4791
221,Trà sữa hạt phỉ (M),"56,000(đ)",4295
221,Lục trà sữa mật ong (M),"56,000(đ)",4120
221,Trà sữa caramel (M),"56,000(đ)",2444
221,Trà sữa cacao (M),"56,000(đ)",1716
221,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17868
221,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13748
221,Trà sữa sương sáo (S),"45,000(đ)",50
221,Trà sữa sương sáo (M),"63,000(đ)",49
221,Trà sữa Konjac (S),"48,000(đ)",35
221,Hồng trà trân châu (S),"34,000(đ)",34
221,Trà sữa Konjac (M),"68,000(đ)",32
221,Hồng trà trân châu (M),"48,000(đ)",20
221,Lô hội chanh dây (S),"45,000(đ)",14
221,Lục trà trân châu (M),"48,000(đ)",10
221,Lô hội chanh dây (M),"63,000(đ)",6
221,Lục trà trân châu (S),"34,000(đ)",6
222,Matcha Latte (S),"48,000(đ)",5843
222,Matcha Latte (M),"66,000(đ)",2259
222,Black Tea Latte (S),"42,000(đ)",1645
222,Black Tea Latte (M),"59,000(đ)",1162
222,Ovaltine Latte (S),"48,000(đ)",1077
222,Green Tea Latte (S),"42,000(đ)",869
222,Ovaltine Latte (M),"66,000(đ)",710
222,Green Tea Latte (M),"59,000(đ)",692
222,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
222,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
222,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
222,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
222,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
222,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
222,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
222,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
222,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
222,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
222,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3755
222,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
222,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
222,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
222,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
222,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1184
222,Lục trà mật ong (S),"37,000(đ)",6419
222,Lục trà đào (S),"37,000(đ)",5524
222,Lục trà lài (S),"29,000(đ)",3686
222,Assam hồng trà (S),"29,000(đ)",3422
222,Lục trà chanh tươi (S),"37,000(đ)",2733
222,Lục trà mật ong (M),"52,000(đ)",2219
222,Lục trà chanh dây (S),"37,000(đ)",2207
222,Lục trà xoài (S),"37,000(đ)",1859
222,Assam hồng trà (M),"41,000(đ)",1742
222,Lục trà đào (M),"52,000(đ)",1442
222,Lục trà lài (M),"41,000(đ)",1359
222,Lục trà chanh dây (M),"52,000(đ)",1009
222,Lục trà chanh tươi (M),"52,000(đ)",774
222,Lục trà xoài (M),"52,000(đ)",728
222,Lục trà sữa (S),"37,000(đ)",17020
222,Trà sữa hạt phỉ (S),"40,000(đ)",14446
222,Hồng trà sữa (S),"37,000(đ)",11958
222,Lục trà sữa mật ong (S),"40,000(đ)",11919
222,Hồng trà sữa (M),"52,000(đ)",10110
222,Trà sữa caramel (S),"40,000(đ)",6409
222,Trà sữa cacao (S),"40,000(đ)",4797
222,Lục trà sữa (M),"52,000(đ)",4791
222,Trà sữa hạt phỉ (M),"56,000(đ)",4296
222,Lục trà sữa mật ong (M),"56,000(đ)",4120
222,Trà sữa caramel (M),"56,000(đ)",2444
222,Trà sữa cacao (M),"56,000(đ)",1716
222,Trà sữa trân châu hoàng kim (S),"42,000(đ)",17868
222,Trà sữa trân châu hoàng kim (M),"59,000(đ)",13748
222,Trà sữa sương sáo (S),"45,000(đ)",50
222,Trà sữa sương sáo (M),"63,000(đ)",49
222,Trà sữa Konjac (S),"48,000(đ)",35
222,Hồng trà trân châu (S),"34,000(đ)",34
222,Trà sữa Konjac (M),"68,000(đ)",32
222,Hồng trà trân châu (M),"48,000(đ)",20
222,Lô hội chanh dây (S),"45,000(đ)",14
222,Lục trà trân châu (M),"48,000(đ)",10
222,Lô hội chanh dây (M),"63,000(đ)",6
222,Lục trà trân châu (S),"34,000(đ)",6
223,Matcha Latte (S),"48,000(đ)",5843
223,Matcha Latte (M),"66,000(đ)",2259
223,Black Tea Latte (S),"42,000(đ)",1645
223,Black Tea Latte (M),"59,000(đ)",1162
223,Ovaltine Latte (S),"48,000(đ)",1077
223,Green Tea Latte (S),"42,000(đ)",869
223,Ovaltine Latte (M),"66,000(đ)",710
223,Green Tea Latte (M),"59,000(đ)",692
223,Black tea macchiato - Hồng trà macchiato (S),"39,000(đ)",43493
223,Black tea macchiato - Hồng trà macchiato (M),"55,000(đ)",20104
223,Green tea macchiato - Lục trà macchiato (S),"39,000(đ)",14649
223,Peach macchiato - Mứt đào macchiato (S),"48,000(đ)",13169
223,Ovaltine macchiato - Cacao macchiato (S),"50,000(đ)",8460
223,Mango macchiato - Mứt xoài macchiato (S),"48,000(đ)",8459
223,Green tea macchiato - Lục trà macchiato (M),"55,000(đ)",7139
223,Matcha macchiato - Trà xanh macchiato (S),"50,000(đ)",6635
223,Peach macchiato - Mứt đào macchiato (M),"66,000(đ)",5005
223,Passion fruit macchiato - Chanh dây macchiato (S),"48,000(đ)",4465
223,Ovaltine macchiato - Cacao macchiato (M),"70,000(đ)",3755
223,Mango macchiato - Mứt xoài macchiato (M),"66,000(đ)",3429
223,Matcha macchiato - Trà xanh macchiato (M),"70,000(đ)",3401
223,Hazelnut macchiato - Trà hạt phỉ macchiato (S),"42,000(đ)",3011
223,Passion fruit macchiato - Chanh dây macchiato (M),"66,000(đ)",2035
223,Hazelnut macchiato - Trà hạt phỉ macchiato (M),"60,000(đ)",1184
223,Lục trà mật ong (S),"37,000(đ)",6419
223,Lục trà đào (S),"37,000(đ)",5524
223,Lục trà lài (S),"29,000(đ)",3686
223,Assam hồng trà (S),"29,000(đ)",3422
223,Lục trà chanh tươi (S),"37,000(đ)",2733
223,Lục trà mật ong (M),"52,000(đ)",2219
223,Lục trà chanh dây (S),"37,000(đ)",2207
223,Lục trà xoài (S),"37,000(đ)",1859
223,Assam hồng trà (M),"41,000(đ)",1742
223,Lục trà đào (M),"52,000(đ)",1442
223,Lục trà lài (M),"41,000(đ)",1359
223,Lục trà chanh dây (M),"52,000(đ)",1009
223,Lục trà chanh tươi (M),"52,000(đ)",774
223,Lục trà xoài (M),"52,000(đ)",728
223,Lục trà sữa (S),"37,000(đ)",17020
223,Trà sữa hạt phỉ (S),"40,000(đ)",14446
223,Hồng trà sữa (S),"37,000(đ)",11958
